epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,884.689,1.34815,1.21088,0.92706,0.89623,0.78837,0.8318,0.51449,1.41773,0.9311,0.91435,0.000968014,0.000968014,0.000968014
15,947.211,1.36939,1.18701,0.93137,0.83868,0.7653,0.79545,0.48311,1.57982,1.02744,0.93465,0.000957015,0.000957015,0.000957015
16,1010.43,1.39658,1.1628,0.92913,0.85771,0.79274,0.83844,0.57644,1.2151,0.89111,0.89438,0.000946016,0.000946016,0.000946016
17,1073.43,1.3167,1.07864,0.92034,0.90633,0.80936,0.84714,0.62369,1.12655,0.86459,0.88834,0.000935018,0.000935018,0.000935018
18,1136.15,1.35652,1.07034,0.92998,0.92713,0.82886,0.87336,0.6317,1.11357,0.79227,0.88263,0.000924019,0.000924019,0.000924019
19,1200.32,1.30279,1.01931,0.9141,0.92235,0.79597,0.86027,0.58064,1.22884,0.82738,0.88667,0.00091302,0.00091302,0.00091302
20,1264.4,1.3239,1.01936,0.91771,0.90217,0.85786,0.87714,0.58101,1.31251,0.80516,0.89929,0.000902021,0.000902021,0.000902021
21,1327.65,1.26407,0.96656,0.90745,0.88813,0.8329,0.87007,0.62886,1.10532,0.78758,0.87104,0.000891022,0.000891022,0.000891022
22,1390.62,1.28964,0.96453,0.90425,0.9135,0.85595,0.87992,0.65297,1.02553,0.79184,0.86468,0.000880023,0.000880023,0.000880023
23,1453.6,1.25734,0.91549,0.89808,0.93244,0.8419,0.88693,0.56568,1.36707,0.79117,0.89074,0.000869024,0.000869024,0.000869024
24,1517.12,1.21866,0.90619,0.90309,0.91328,0.86148,0.89412,0.6537,1.10707,0.72475,0.86807,0.000858025,0.000858025,0.000858025
25,1581.17,1.28525,0.90478,0.90768,0.91757,0.87289,0.89788,0.64438,1.06837,0.73484,0.86613,0.000847026,0.000847026,0.000847026
26,1644.63,1.21153,0.86768,0.8953,0.90056,0.86533,0.89538,0.65101,1.06875,0.72859,0.86369,0.000836027,0.000836027,0.000836027
27,1711.37,1.18791,0.84985,0.89385,0.93074,0.85577,0.89317,0.60116,1.26949,0.73706,0.88101,0.000825029,0.000825029,0.000825029
28,1773.68,1.15738,0.82215,0.88452,0.9092,0.86209,0.90076,0.65001,1.06955,0.69486,0.86239,0.00081403,0.00081403,0.00081403
29,1835.96,1.17934,0.83506,0.89457,0.90039,0.87993,0.90895,0.67902,0.97636,0.67713,0.84949,0.000803031,0.000803031,0.000803031
30,1898.49,1.1665,0.81933,0.88468,0.93171,0.88266,0.91324,0.65139,1.11161,0.69485,0.86565,0.000792032,0.000792032,0.000792032
31,1960.65,1.13653,0.7913,0.88045,0.90135,0.89168,0.91561,0.67941,1.00454,0.66688,0.85618,0.000781033,0.000781033,0.000781033
32,2023.62,1.16481,0.77714,0.88264,0.92474,0.8885,0.92013,0.67017,1.10927,0.69044,0.87,0.000770034,0.000770034,0.000770034
33,2086.49,1.15523,0.76822,0.87911,0.92231,0.90071,0.92095,0.6752,1.04262,0.66357,0.85897,0.000759035,0.000759035,0.000759035
34,2149.48,1.13916,0.7632,0.87779,0.93552,0.89042,0.92105,0.68483,1.01722,0.63547,0.85269,0.000748036,0.000748036,0.000748036
35,2212.37,1.14204,0.74113,0.87381,0.93567,0.90391,0.92814,0.69313,1.01472,0.65303,0.85309,0.000737037,0.000737037,0.000737037
36,2276.83,1.12212,0.73522,0.87456,0.94463,0.8967,0.92602,0.68482,1.05213,0.65119,0.85101,0.000726038,0.000726038,0.000726038
37,2339.89,1.10393,0.7165,0.8742,0.93658,0.90381,0.92285,0.65936,1.08371,0.68574,0.85651,0.00071504,0.00071504,0.00071504
38,2402.68,1.08745,0.71758,0.86452,0.95167,0.89375,0.92862,0.68275,1.0395,0.637,0.85105,0.000704041,0.000704041,0.000704041
39,2465.88,1.07886,0.6992,0.87346,0.93705,0.90068,0.92978,0.6899,1.03401,0.62597,0.85153,0.000693042,0.000693042,0.000693042
40,2530.68,1.09149,0.69744,0.87321,0.932,0.91967,0.93306,0.69357,1.03706,0.62822,0.85368,0.000682043,0.000682043,0.000682043
41,2593.83,1.06903,0.68715,0.86478,0.955,0.91465,0.93707,0.70424,0.98775,0.62301,0.85054,0.000671044,0.000671044,0.000671044
42,2657.26,1.08636,0.68952,0.87285,0.94541,0.91616,0.93554,0.6761,1.11317,0.62072,0.85235,0.000660045,0.000660045,0.000660045
43,2721.48,1.10848,0.70249,0.87253,0.93073,0.90842,0.92784,0.69308,1.02237,0.6396,0.8507,0.000649046,0.000649046,0.000649046
44,2784.07,1.07277,0.68484,0.86657,0.95183,0.91029,0.93723,0.71898,0.98224,0.62181,0.84702,0.000638047,0.000638047,0.000638047
45,2847.22,1.0633,0.6681,0.86375,0.94635,0.91587,0.94122,0.70549,0.99704,0.60508,0.84338,0.000627048,0.000627048,0.000627048
46,2909.97,1.05883,0.65841,0.86562,0.94357,0.91559,0.94197,0.71554,0.98012,0.63566,0.84736,0.000616049,0.000616049,0.000616049
47,2973.19,1.04706,0.66383,0.86636,0.9568,0.91642,0.94406,0.72506,0.95296,0.58401,0.83993,0.000605051,0.000605051,0.000605051
48,3036.51,1.09445,0.67773,0.86682,0.9643,0.9179,0.94417,0.69253,1.0789,0.59413,0.84906,0.000594052,0.000594052,0.000594052
49,3099.71,1.0835,0.64421,0.86286,0.95699,0.92386,0.94621,0.72724,0.96615,0.59157,0.84302,0.000583053,0.000583053,0.000583053
50,3164.37,1.03895,0.64924,0.86475,0.9449,0.92894,0.94581,0.72325,0.97401,0.58727,0.84442,0.000572054,0.000572054,0.000572054
51,3227.25,1.0523,0.65099,0.86082,0.97427,0.92787,0.94988,0.72579,0.96883,0.56959,0.84096,0.000561055,0.000561055,0.000561055
52,3289.78,1.02998,0.63119,0.8599,0.96287,0.92287,0.94746,0.71803,0.97738,0.57924,0.84503,0.000550056,0.000550056,0.000550056
53,3352.42,1.02632,0.6332,0.86315,0.94221,0.92388,0.94616,0.71891,0.98376,0.58928,0.84504,0.000539057,0.000539057,0.000539057
54,3414.79,1.00976,0.61899,0.85506,0.94641,0.92696,0.94476,0.71324,0.9775,0.56849,0.84378,0.000528058,0.000528058,0.000528058
55,3477.1,0.99664,0.60822,0.85349,0.96315,0.93217,0.94886,0.72444,0.94902,0.5656,0.83603,0.000517059,0.000517059,0.000517059
56,3539.37,0.993,0.61047,0.84918,0.96042,0.92893,0.94739,0.71942,0.98839,0.56874,0.84353,0.00050606,0.00050606,0.00050606
57,3602.2,1.01217,0.62076,0.8532,0.963,0.9266,0.94904,0.72156,1.00609,0.55987,0.84142,0.000495062,0.000495062,0.000495062
58,3664.52,0.97933,0.60233,0.8534,0.96242,0.92656,0.94885,0.73213,0.94989,0.56207,0.83957,0.000484063,0.000484063,0.000484063
59,3726.93,1.02649,0.61931,0.85736,0.96086,0.91943,0.95288,0.7167,0.98647,0.57085,0.84145,0.000473064,0.000473064,0.000473064
60,3789.18,1.01374,0.61397,0.85623,0.96237,0.93341,0.95275,0.7334,0.93203,0.55375,0.83682,0.000462065,0.000462065,0.000462065
61,3851.75,0.96244,0.58299,0.84851,0.96611,0.93915,0.95782,0.73122,0.97392,0.54432,0.8406,0.000451066,0.000451066,0.000451066
62,3913.95,0.96488,0.57923,0.85038,0.97542,0.92832,0.95053,0.73154,0.95237,0.54367,0.83858,0.000440067,0.000440067,0.000440067
63,3976.13,0.98521,0.58586,0.85073,0.96616,0.93018,0.95532,0.74085,0.91319,0.53597,0.83482,0.000429068,0.000429068,0.000429068
64,4038.66,0.98351,0.58645,0.85067,0.96263,0.93399,0.95155,0.73248,0.96563,0.53475,0.83739,0.000418069,0.000418069,0.000418069
65,4100.93,0.95917,0.57729,0.84897,0.96684,0.93071,0.95573,0.75081,0.90049,0.53046,0.83355,0.00040707,0.00040707,0.00040707
66,4163.53,0.96816,0.57309,0.84842,0.96623,0.92712,0.95065,0.7066,1.06369,0.5587,0.84456,0.000396071,0.000396071,0.000396071
67,4225.72,0.96629,0.56897,0.85325,0.97146,0.93295,0.955,0.73742,0.97636,0.53585,0.83771,0.000385073,0.000385073,0.000385073
68,4287.97,0.94475,0.55144,0.84565,0.9687,0.93584,0.95626,0.74299,0.93748,0.52674,0.83702,0.000374074,0.000374074,0.000374074
69,4350.22,0.95714,0.57279,0.84941,0.97343,0.93636,0.95936,0.73098,0.97891,0.53633,0.83966,0.000363075,0.000363075,0.000363075
70,4412.49,0.96313,0.57143,0.85045,0.97249,0.92921,0.9561,0.74239,0.95379,0.53856,0.83786,0.000352076,0.000352076,0.000352076
71,4474.67,0.97367,0.57031,0.84849,0.96988,0.93969,0.95995,0.73183,1.00674,0.52847,0.83992,0.000341077,0.000341077,0.000341077
72,4536.99,0.93776,0.55249,0.84436,0.97417,0.9412,0.96018,0.74015,0.95952,0.53007,0.83879,0.000330078,0.000330078,0.000330078
73,4599.25,0.96028,0.56076,0.84891,0.97267,0.93898,0.959,0.74073,0.94887,0.52448,0.83764,0.000319079,0.000319079,0.000319079
74,4664.12,0.95647,0.55444,0.8433,0.97558,0.93561,0.95806,0.73367,0.96164,0.52392,0.83861,0.00030808,0.00030808,0.00030808
75,4726.48,0.937,0.54697,0.84251,0.96525,0.93529,0.95648,0.73741,0.98373,0.53657,0.84127,0.000297081,0.000297081,0.000297081
76,4789.36,0.94935,0.56076,0.84589,0.96923,0.93586,0.9575,0.73895,0.97084,0.52479,0.83878,0.000286083,0.000286083,0.000286083
77,4851.65,0.92905,0.5378,0.83903,0.97246,0.93693,0.95853,0.7505,0.925,0.51785,0.83515,0.000275084,0.000275084,0.000275084
78,4914.68,0.92389,0.54069,0.84127,0.97429,0.9312,0.95795,0.74785,0.94576,0.52072,0.8381,0.000264085,0.000264085,0.000264085
79,4976.95,0.92325,0.53803,0.83972,0.9768,0.93718,0.95908,0.74388,0.95304,0.51414,0.8341,0.000253086,0.000253086,0.000253086
80,5039.3,0.92163,0.53189,0.84346,0.97351,0.94008,0.95919,0.75149,0.91365,0.51883,0.83376,0.000242087,0.000242087,0.000242087
81,5101.68,0.90473,0.52615,0.83777,0.97736,0.94048,0.96076,0.74181,0.97011,0.52043,0.83869,0.000231088,0.000231088,0.000231088
82,5164.84,0.91688,0.52755,0.83794,0.97671,0.9409,0.9593,0.75136,0.92462,0.5136,0.83477,0.000220089,0.000220089,0.000220089
83,5227.94,0.90135,0.52199,0.83794,0.97152,0.94279,0.96191,0.74664,0.9518,0.51098,0.8359,0.00020909,0.00020909,0.00020909
84,5290.87,0.90493,0.52031,0.83913,0.97267,0.9418,0.96118,0.7468,0.95477,0.51624,0.83849,0.000198091,0.000198091,0.000198091
85,5353.33,0.91124,0.52981,0.83971,0.97908,0.9419,0.96233,0.74273,0.96826,0.51219,0.83739,0.000187092,0.000187092,0.000187092
86,5416.3,0.90609,0.52785,0.8391,0.97803,0.93991,0.96205,0.74667,0.95285,0.51436,0.83812,0.000176094,0.000176094,0.000176094
87,5478.56,0.89509,0.50935,0.83388,0.97022,0.9473,0.96359,0.75532,0.93471,0.50427,0.83683,0.000165095,0.000165095,0.000165095
88,5541.03,0.88897,0.51285,0.8326,0.97637,0.94644,0.96221,0.74769,0.94809,0.50899,0.83582,0.000154096,0.000154096,0.000154096
89,5603.32,0.88494,0.50631,0.83669,0.96876,0.94276,0.95981,0.75497,0.92523,0.50046,0.83501,0.000143097,0.000143097,0.000143097
90,5665.56,0.87936,0.50882,0.83565,0.98232,0.9325,0.95987,0.74422,0.95144,0.50518,0.8369,0.000132098,0.000132098,0.000132098
91,5728.51,0.90889,0.53627,0.84822,0.97272,0.93944,0.95998,0.7494,0.92621,0.51171,0.83388,0.000121099,0.000121099,0.000121099
92,5790.55,0.89747,0.52187,0.85317,0.96285,0.94579,0.96014,0.73917,0.96938,0.51264,0.8391,0.0001101,0.0001101,0.0001101
93,5852.45,0.88238,0.52043,0.84851,0.97203,0.93933,0.96005,0.73915,0.95922,0.50837,0.83705,9.91012e-05,9.91012e-05,9.91012e-05
94,5914.37,0.89055,0.51972,0.84677,0.97923,0.9387,0.96095,0.74919,0.93794,0.50403,0.83538,8.81023e-05,8.81023e-05,8.81023e-05
95,5976.36,0.87947,0.51244,0.84504,0.98054,0.94327,0.96327,0.75277,0.93879,0.4988,0.83646,7.71034e-05,7.71034e-05,7.71034e-05
96,6038.38,0.87449,0.49973,0.84442,0.97937,0.94223,0.96448,0.75085,0.92395,0.49844,0.8344,6.61045e-05,6.61045e-05,6.61045e-05
97,6100.31,0.85592,0.49045,0.84604,0.98225,0.93845,0.96322,0.75341,0.93108,0.50029,0.8347,5.51056e-05,5.51056e-05,5.51056e-05
98,6162.32,0.86815,0.49552,0.84186,0.9791,0.94232,0.96249,0.75422,0.91864,0.49436,0.83361,4.41067e-05,4.41067e-05,4.41067e-05
99,6224.2,0.84458,0.49411,0.83743,0.97862,0.94239,0.96308,0.75462,0.92183,0.49249,0.83346,3.31078e-05,3.31078e-05,3.31078e-05
100,6286.12,0.84794,0.48839,0.83784,0.98077,0.94133,0.96328,0.75646,0.92588,0.49357,0.8341,2.21089e-05,2.21089e-05,2.21089e-05
