epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
65,3117.03,0.92299,0.49416,0.84146,0.98956,0.95028,0.97509,0.73966,1.05163,0.48355,0.83555,0.003664,0.003664,0.003664
66,3165.33,0.91574,0.49226,0.84264,0.97548,0.95229,0.97539,0.74119,1.04546,0.5032,0.83498,0.003565,0.003565,0.003565
67,3213.63,0.90985,0.47676,0.83982,0.9827,0.9587,0.97473,0.77642,0.89356,0.44538,0.82404,0.003466,0.003466,0.003466
68,3261.94,0.91476,0.48619,0.84441,0.98945,0.95854,0.9759,0.7862,0.86011,0.45127,0.82006,0.003367,0.003367,0.003367
69,3310.17,0.92995,0.48582,0.8388,0.98261,0.95198,0.9746,0.73672,1.06663,0.48945,0.83753,0.003268,0.003268,0.003268
70,3358.31,0.90129,0.47699,0.8441,0.98742,0.96164,0.97711,0.76167,0.96465,0.46691,0.82701,0.003169,0.003169,0.003169
71,3406.7,0.90909,0.48398,0.8424,0.98362,0.96219,0.97614,0.78449,0.86541,0.45532,0.81966,0.00307,0.00307,0.00307
72,3454.99,0.89806,0.47993,0.8434,0.9929,0.957,0.97544,0.77071,0.92012,0.44838,0.82541,0.002971,0.002971,0.002971
73,3503.21,0.90893,0.4847,0.8379,0.99112,0.96536,0.97874,0.78612,0.85654,0.43713,0.81835,0.002872,0.002872,0.002872
74,3551.4,0.87987,0.46827,0.84303,0.9892,0.96079,0.97598,0.76384,0.92967,0.45325,0.82525,0.002773,0.002773,0.002773
75,3599.66,0.87022,0.46471,0.83494,0.98657,0.95972,0.9749,0.7909,0.82904,0.43975,0.81835,0.002674,0.002674,0.002674
76,3648.1,0.88312,0.46847,0.84127,0.98796,0.96224,0.9779,0.7867,0.85658,0.4449,0.82033,0.002575,0.002575,0.002575
77,3696.19,0.86584,0.45879,0.8367,0.99208,0.95647,0.9772,0.78553,0.88963,0.44543,0.82011,0.002476,0.002476,0.002476
