epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
62,3117.58,0.82901,0.43391,0.81744,0.9822,0.96766,0.98044,0.73507,1.06131,0.47566,0.82188,0.000440067,0.000440067,0.000440067
63,3168.25,0.83439,0.42888,0.81663,0.9807,0.96659,0.97998,0.76943,0.95142,0.45249,0.81135,0.000429068,0.000429068,0.000429068
64,3218.76,0.81692,0.42031,0.81543,0.97364,0.97081,0.97747,0.76695,0.92196,0.48719,0.81642,0.000418069,0.000418069,0.000418069
65,3269.18,0.82225,0.43095,0.81427,0.99148,0.95939,0.97706,0.76496,0.92,0.4599,0.81236,0.00040707,0.00040707,0.00040707
66,3319.61,0.79688,0.41254,0.81085,0.98962,0.95724,0.97555,0.76314,0.93239,0.47528,0.81501,0.000396071,0.000396071,0.000396071
67,3370.16,0.80218,0.41678,0.8137,0.99247,0.95346,0.97768,0.77591,0.9033,0.46859,0.80921,0.000385073,0.000385073,0.000385073
68,3420.6,0.80102,0.41747,0.80976,0.9834,0.96963,0.97952,0.77928,0.88631,0.4444,0.8107,0.000374074,0.000374074,0.000374074
69,3471.09,0.79974,0.41082,0.80852,0.9851,0.96845,0.97911,0.7518,0.93708,0.46865,0.81525,0.000363075,0.000363075,0.000363075
70,3521.55,0.80381,0.41051,0.81627,0.99396,0.95752,0.97846,0.76863,0.90904,0.45782,0.81201,0.000352076,0.000352076,0.000352076
71,3572.1,0.78748,0.41049,0.81005,0.99339,0.96465,0.98316,0.78302,0.89324,0.45055,0.81223,0.000341077,0.000341077,0.000341077
72,3622.51,0.78791,0.40884,0.81107,0.98429,0.97143,0.98087,0.77055,0.92583,0.44789,0.81085,0.000330078,0.000330078,0.000330078
73,3673.03,0.79032,0.41067,0.81277,0.98699,0.96832,0.98086,0.76713,0.92726,0.44987,0.81237,0.000319079,0.000319079,0.000319079
74,3723.64,0.77864,0.40309,0.81008,0.99116,0.96593,0.9805,0.7871,0.88036,0.44227,0.80899,0.00030808,0.00030808,0.00030808
75,3774.13,0.77328,0.39308,0.80849,0.98768,0.9687,0.97985,0.7721,0.90476,0.44002,0.81086,0.000297081,0.000297081,0.000297081
76,3824.61,0.77405,0.39538,0.81223,0.9935,0.96456,0.98025,0.78551,0.87544,0.43586,0.80635,0.000286083,0.000286083,0.000286083
77,3875.1,0.77073,0.39443,0.80952,0.98622,0.96911,0.97828,0.78256,0.88342,0.4455,0.80804,0.000275084,0.000275084,0.000275084
78,3925.68,0.7584,0.39167,0.80798,0.9824,0.96697,0.9781,0.78869,0.85653,0.44437,0.80601,0.000264085,0.000264085,0.000264085
79,3976.4,0.76208,0.39601,0.80621,0.98804,0.96928,0.97995,0.77861,0.8832,0.45302,0.80959,0.000253086,0.000253086,0.000253086
80,4026.95,0.76796,0.39442,0.80836,0.98808,0.97242,0.98191,0.7852,0.8869,0.42826,0.80771,0.000242087,0.000242087,0.000242087
81,4077.53,0.7414,0.38153,0.80724,0.991,0.96918,0.98058,0.78885,0.8751,0.43769,0.80771,0.000231088,0.000231088,0.000231088
82,4128.3,0.74944,0.38619,0.80788,0.99428,0.96945,0.98085,0.78208,0.88997,0.43887,0.80813,0.000220089,0.000220089,0.000220089
83,4178.76,0.74876,0.37956,0.80897,0.98485,0.96907,0.98127,0.79132,0.8577,0.43018,0.80654,0.00020909,0.00020909,0.00020909
84,4229.49,0.74761,0.38643,0.80996,0.99227,0.96318,0.98061,0.79246,0.84986,0.42935,0.8056,0.000198091,0.000198091,0.000198091
85,4280.28,0.75608,0.389,0.80545,0.99111,0.96664,0.98292,0.79266,0.8481,0.41986,0.80422,0.000187092,0.000187092,0.000187092
86,4331.08,0.73547,0.37664,0.80245,0.98666,0.97036,0.98056,0.78723,0.86914,0.43499,0.80569,0.000176094,0.000176094,0.000176094
87,4381.64,0.74317,0.37572,0.80505,0.99125,0.96902,0.98106,0.78063,0.86826,0.43572,0.80707,0.000165095,0.000165095,0.000165095
88,4432.16,0.72854,0.36835,0.8056,0.99111,0.97018,0.9806,0.78504,0.87667,0.433,0.80673,0.000154096,0.000154096,0.000154096
89,4482.58,0.71564,0.37134,0.80139,0.98891,0.96955,0.97926,0.78785,0.86345,0.43325,0.80636,0.000143097,0.000143097,0.000143097
90,4533.19,0.72588,0.3703,0.80405,0.98806,0.96663,0.98018,0.79029,0.85227,0.42337,0.80528,0.000132098,0.000132098,0.000132098
91,4584.32,0.75186,0.37652,0.81393,0.9924,0.96701,0.97971,0.77654,0.91424,0.43962,0.80651,0.000121099,0.000121099,0.000121099
92,4634.77,0.7261,0.36162,0.80667,0.99336,0.96745,0.97896,0.77804,0.88873,0.43039,0.80669,0.0001101,0.0001101,0.0001101
93,4684.97,0.71796,0.36068,0.81104,0.99115,0.96863,0.98007,0.7832,0.8598,0.42179,0.80478,9.91012e-05,9.91012e-05,9.91012e-05
94,4735.16,0.7061,0.35531,0.81127,0.98355,0.97311,0.98143,0.78833,0.85191,0.4164,0.80427,8.81023e-05,8.81023e-05,8.81023e-05
95,4785.36,0.72349,0.35445,0.80912,0.98655,0.97081,0.98082,0.78789,0.85545,0.42015,0.80529,7.71034e-05,7.71034e-05,7.71034e-05
96,4835.56,0.70071,0.34704,0.80692,0.99029,0.96605,0.97949,0.79046,0.84972,0.42426,0.80371,6.61045e-05,6.61045e-05,6.61045e-05
97,4885.89,0.69384,0.34418,0.80658,0.99349,0.96182,0.97906,0.78592,0.85524,0.41945,0.80475,5.51056e-05,5.51056e-05,5.51056e-05
98,4936.16,0.68101,0.3392,0.80918,0.99202,0.96382,0.98032,0.78763,0.85265,0.41858,0.80445,4.41067e-05,4.41067e-05,4.41067e-05
99,4986.42,0.69833,0.34598,0.81168,0.99331,0.96118,0.97939,0.79137,0.84224,0.4173,0.80375,3.31078e-05,3.31078e-05,3.31078e-05
100,5036.75,0.68784,0.34181,0.80683,0.99596,0.96106,0.98032,0.79095,0.83981,0.41696,0.80353,2.21089e-05,2.21089e-05,2.21089e-05
