epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,1392.31,0.98744,0.5381,0.86834,0.97182,0.92012,0.95654,0.73833,0.9729,0.5588,0.82876,0.00505,0.00505,0.00505
27,1447.35,0.96842,0.50457,0.86914,0.96428,0.94144,0.96301,0.75868,0.92609,0.55438,0.82359,0.004852,0.004852,0.004852
28,1501.65,0.97871,0.50759,0.86716,0.96826,0.9279,0.95343,0.75207,0.94516,0.56415,0.82621,0.004654,0.004654,0.004654
29,1555.66,0.95131,0.49353,0.86304,0.95753,0.94166,0.95772,0.75378,0.94102,0.54892,0.82373,0.004456,0.004456,0.004456
30,1609.87,0.93981,0.48522,0.86452,0.97906,0.93747,0.96517,0.77471,0.91147,0.49728,0.82333,0.004258,0.004258,0.004258
31,1664.06,0.93276,0.48712,0.85916,0.96874,0.92506,0.9523,0.76575,0.89125,0.5449,0.82011,0.00406,0.00406,0.00406
32,1718.47,0.93141,0.48161,0.85883,0.97819,0.93007,0.96058,0.75562,0.92375,0.55291,0.82199,0.003862,0.003862,0.003862
33,1772.55,0.91386,0.47537,0.85831,0.97411,0.92333,0.95383,0.7632,0.92053,0.55081,0.8231,0.003664,0.003664,0.003664
34,1826.57,0.9155,0.46895,0.85592,0.97579,0.94161,0.95892,0.73767,0.96616,0.53648,0.82447,0.003466,0.003466,0.003466
35,1881.06,0.91666,0.46677,0.86004,0.97174,0.93395,0.95695,0.75223,0.96226,0.57211,0.82492,0.003268,0.003268,0.003268
36,1935.29,0.91285,0.46997,0.85488,0.98433,0.93853,0.96143,0.76175,0.94901,0.52662,0.8236,0.00307,0.00307,0.00307
37,1989.45,0.89363,0.45348,0.85632,0.98284,0.9362,0.95854,0.75584,0.96713,0.55535,0.82662,0.002872,0.002872,0.002872
38,2043.47,0.87725,0.44223,0.84758,0.96969,0.93345,0.95696,0.76778,0.94014,0.5336,0.82562,0.002674,0.002674,0.002674
39,2097.87,0.86445,0.43007,0.84968,0.98113,0.94185,0.96576,0.76657,0.94607,0.50435,0.82725,0.002476,0.002476,0.002476
40,2151.88,0.86025,0.43426,0.84607,0.9705,0.94479,0.9622,0.7809,0.90903,0.52828,0.82011,0.002278,0.002278,0.002278
41,2206.34,0.84116,0.42645,0.84531,0.97907,0.93041,0.9579,0.77525,0.92472,0.52796,0.8267,0.00208,0.00208,0.00208
42,2260.32,0.83428,0.42704,0.84486,0.98068,0.93794,0.96565,0.77192,0.9368,0.51855,0.82654,0.001882,0.001882,0.001882
43,2314.18,0.83525,0.42387,0.84251,0.97316,0.9369,0.96116,0.7692,0.92941,0.54832,0.82187,0.001684,0.001684,0.001684
44,2368.31,0.83742,0.42434,0.84002,0.97878,0.94752,0.96186,0.77215,0.92936,0.52256,0.82438,0.001486,0.001486,0.001486
45,2422.27,0.81875,0.4131,0.84023,0.98156,0.93475,0.96259,0.77883,0.91426,0.50724,0.82218,0.001288,0.001288,0.001288
46,2476.25,0.80907,0.40987,0.83547,0.97668,0.9376,0.96102,0.77576,0.9296,0.51477,0.82243,0.00109,0.00109,0.00109
47,2530.09,0.79219,0.40655,0.83658,0.98269,0.94257,0.96867,0.78979,0.9109,0.50337,0.82319,0.000892,0.000892,0.000892
48,2584.19,0.78501,0.4023,0.84003,0.9754,0.94607,0.96564,0.78819,0.91391,0.51941,0.82131,0.000694,0.000694,0.000694
49,2638.09,0.7788,0.39966,0.83558,0.98404,0.94348,0.96703,0.79283,0.89278,0.51796,0.81885,0.000496,0.000496,0.000496
50,2692.24,0.77349,0.398,0.83371,0.98125,0.93971,0.96721,0.79328,0.88666,0.5122,0.81706,0.000298,0.000298,0.000298
