epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,3545.34,0.83784,0.4375,0.81219,0.98675,0.96133,0.97909,0.78029,0.88342,0.46359,0.81158,0.000495062,0.000495062,0.000495062
58,3607.96,0.81547,0.43103,0.8148,0.99189,0.95701,0.97839,0.7872,0.85307,0.44463,0.80768,0.000484063,0.000484063,0.000484063
59,3670.44,0.84805,0.44179,0.81608,0.98782,0.96167,0.97913,0.78175,0.85156,0.4499,0.81034,0.000473064,0.000473064,0.000473064
60,3732.94,0.833,0.43629,0.81695,0.99531,0.95077,0.97746,0.78279,0.86634,0.45395,0.809,0.000462065,0.000462065,0.000462065
61,3795.5,0.81468,0.42878,0.81348,0.9885,0.96188,0.97681,0.78712,0.87024,0.43716,0.81045,0.000451066,0.000451066,0.000451066
62,3857.89,0.80789,0.42144,0.8124,0.98793,0.96317,0.9793,0.78309,0.85691,0.44707,0.80814,0.000440067,0.000440067,0.000440067
63,3920.37,0.81347,0.42374,0.81233,0.98896,0.96013,0.97972,0.77236,0.89968,0.44103,0.81026,0.000429068,0.000429068,0.000429068
64,3982.91,0.81158,0.41766,0.81372,0.9867,0.96501,0.97935,0.78568,0.86293,0.43432,0.80843,0.000418069,0.000418069,0.000418069
65,4045.59,0.80148,0.41592,0.81236,0.98803,0.96293,0.97881,0.79331,0.82328,0.43791,0.80444,0.00040707,0.00040707,0.00040707
66,4108.33,0.78503,0.41017,0.81024,0.99563,0.9549,0.97893,0.78532,0.852,0.43529,0.80746,0.000396071,0.000396071,0.000396071
67,4170.85,0.77638,0.40101,0.81498,0.99582,0.95733,0.9767,0.79029,0.83442,0.43623,0.80564,0.000385073,0.000385073,0.000385073
68,4233.4,0.80368,0.40888,0.81242,0.99186,0.95748,0.97931,0.78584,0.85577,0.43036,0.80678,0.000374074,0.000374074,0.000374074
69,4296.01,0.77907,0.4151,0.81029,0.99195,0.96199,0.98094,0.77982,0.87286,0.43179,0.80904,0.000363075,0.000363075,0.000363075
70,4358.46,0.78705,0.4097,0.81135,0.98394,0.96788,0.97986,0.77761,0.87814,0.43929,0.80983,0.000352076,0.000352076,0.000352076
71,4421.17,0.79511,0.41311,0.81169,0.99295,0.95845,0.97838,0.78624,0.85607,0.43887,0.80941,0.000341077,0.000341077,0.000341077
72,4483.71,0.77273,0.3994,0.8096,0.99101,0.96341,0.98081,0.78299,0.8806,0.43564,0.81014,0.000330078,0.000330078,0.000330078
73,4546.29,0.77916,0.40365,0.80971,0.98682,0.96124,0.97958,0.78227,0.87678,0.42381,0.8102,0.000319079,0.000319079,0.000319079
74,4608.87,0.77275,0.4025,0.80624,0.98847,0.9651,0.98086,0.78956,0.84915,0.41544,0.80747,0.00030808,0.00030808,0.00030808
75,4671.48,0.77521,0.39855,0.80816,0.98685,0.96766,0.98083,0.78832,0.8531,0.42684,0.80639,0.000297081,0.000297081,0.000297081
76,4734.07,0.76926,0.39733,0.80882,0.98752,0.96304,0.97898,0.78595,0.83576,0.42143,0.80495,0.000286083,0.000286083,0.000286083
77,4796.48,0.75919,0.38797,0.80526,0.99183,0.95788,0.97961,0.78417,0.86591,0.42901,0.80727,0.000275084,0.000275084,0.000275084
78,4858.99,0.75111,0.39318,0.80616,0.98825,0.96583,0.98023,0.79584,0.82079,0.41913,0.80341,0.000264085,0.000264085,0.000264085
79,4921.88,0.76104,0.38996,0.80744,0.99568,0.96179,0.98034,0.79942,0.82583,0.41971,0.80596,0.000253086,0.000253086,0.000253086
80,4984.7,0.74539,0.3846,0.80702,0.98981,0.96539,0.98037,0.78812,0.85044,0.42116,0.806,0.000242087,0.000242087,0.000242087
81,5047.19,0.75959,0.38735,0.80569,0.99683,0.96257,0.98062,0.7952,0.83827,0.42684,0.80567,0.000231088,0.000231088,0.000231088
82,5109.6,0.74863,0.38151,0.80459,0.99374,0.96448,0.9802,0.79122,0.84684,0.42005,0.80665,0.000220089,0.000220089,0.000220089
83,5172.1,0.73487,0.37732,0.80401,0.99172,0.96674,0.97966,0.78558,0.85926,0.43118,0.80799,0.00020909,0.00020909,0.00020909
84,5234.65,0.72996,0.37708,0.80541,0.99128,0.95989,0.97783,0.79141,0.84009,0.42735,0.80635,0.000198091,0.000198091,0.000198091
85,5297.1,0.74383,0.38085,0.80626,0.98908,0.96215,0.97962,0.79267,0.83807,0.425,0.80536,0.000187092,0.000187092,0.000187092
86,5359.56,0.73395,0.37698,0.80483,0.98846,0.96205,0.97679,0.79114,0.82732,0.42418,0.80495,0.000176094,0.000176094,0.000176094
87,5422.06,0.71849,0.36574,0.79889,0.98959,0.96268,0.97857,0.79475,0.83324,0.42007,0.80464,0.000165095,0.000165095,0.000165095
88,5484.5,0.73123,0.37308,0.80003,0.98809,0.96301,0.98154,0.79373,0.84171,0.41205,0.80596,0.000154096,0.000154096,0.000154096
89,5546.94,0.71963,0.36316,0.8026,0.99173,0.96177,0.98128,0.79818,0.81669,0.41338,0.80367,0.000143097,0.000143097,0.000143097
90,5609.49,0.71108,0.36631,0.80016,0.99379,0.96325,0.98079,0.79356,0.83146,0.41195,0.80458,0.000132098,0.000132098,0.000132098
91,5672.64,0.73395,0.37165,0.80836,0.98453,0.9636,0.97955,0.78936,0.83885,0.42144,0.80493,0.000121099,0.000121099,0.000121099
92,5734.89,0.72734,0.35965,0.8119,0.99189,0.96211,0.98017,0.79515,0.83935,0.41267,0.80551,0.0001101,0.0001101,0.0001101
93,5797.09,0.70631,0.35452,0.80898,0.99038,0.95864,0.97968,0.79228,0.85216,0.4127,0.80523,9.91012e-05,9.91012e-05,9.91012e-05
94,5859.19,0.71419,0.35731,0.80754,0.98471,0.96573,0.97916,0.79216,0.84121,0.41552,0.80488,8.81023e-05,8.81023e-05,8.81023e-05
95,5921.27,0.70016,0.34981,0.80694,0.98247,0.96648,0.98009,0.79516,0.81963,0.41103,0.80409,7.71034e-05,7.71034e-05,7.71034e-05
96,5983.51,0.69924,0.34483,0.80532,0.98118,0.96769,0.98047,0.79526,0.82086,0.41277,0.80398,6.61045e-05,6.61045e-05,6.61045e-05
97,6045.57,0.68231,0.33964,0.80697,0.99218,0.95937,0.98078,0.78921,0.83776,0.41352,0.80503,5.51056e-05,5.51056e-05,5.51056e-05
98,6107.78,0.68957,0.34407,0.80431,0.99249,0.95812,0.98086,0.79107,0.82996,0.41355,0.80474,4.41067e-05,4.41067e-05,4.41067e-05
99,6169.85,0.67474,0.33808,0.80137,0.99174,0.95843,0.97945,0.79471,0.82682,0.40665,0.80458,3.31078e-05,3.31078e-05,3.31078e-05
100,6232.08,0.68151,0.33861,0.802,0.98573,0.96497,0.98082,0.79711,0.8208,0.40515,0.80395,2.21089e-05,2.21089e-05,2.21089e-05
