epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,3695.47,0.90017,0.49701,0.83908,0.9824,0.94946,0.96924,0.77652,0.86975,0.48249,0.81762,0.00307,0.00307,0.00307
72,3747.95,0.87902,0.48119,0.83722,0.98112,0.95378,0.97092,0.75078,0.98997,0.49687,0.826,0.002971,0.002971,0.002971
73,3800.11,0.90436,0.48525,0.84544,0.98566,0.94942,0.97297,0.72754,1.08332,0.49366,0.83307,0.002872,0.002872,0.002872
74,3852.43,0.88567,0.47604,0.83916,0.98093,0.94464,0.96537,0.7481,0.9862,0.50141,0.8254,0.002773,0.002773,0.002773
75,3904.63,0.9084,0.46619,0.84936,0.98241,0.95164,0.97092,0.76332,0.91563,0.49519,0.82175,0.002674,0.002674,0.002674
76,3956.82,0.89079,0.46813,0.83995,0.97917,0.95317,0.96918,0.72594,1.0943,0.50412,0.83357,0.002575,0.002575,0.002575
77,4008.93,0.8678,0.46706,0.83719,0.97732,0.95653,0.97333,0.75946,0.9934,0.49118,0.82522,0.002476,0.002476,0.002476
78,4061.21,0.85528,0.46691,0.83854,0.98586,0.94969,0.9709,0.77448,0.90048,0.47123,0.81821,0.002377,0.002377,0.002377
79,4113.26,0.85097,0.46003,0.83571,0.97687,0.96075,0.9714,0.7549,1.00537,0.47827,0.8254,0.002278,0.002278,0.002278
80,4165.44,0.88115,0.46458,0.83848,0.97908,0.94468,0.96924,0.73831,1.04516,0.4894,0.82961,0.002179,0.002179,0.002179
81,4217.65,0.89126,0.46741,0.84149,0.98039,0.94175,0.96733,0.74983,0.99035,0.485,0.82712,0.00208,0.00208,0.00208
82,4269.92,0.83401,0.44561,0.83497,0.98212,0.95059,0.97281,0.78024,0.86483,0.46908,0.81618,0.001981,0.001981,0.001981
83,4322.24,0.84327,0.44849,0.83327,0.98325,0.94443,0.96783,0.77541,0.88026,0.45075,0.81665,0.001882,0.001882,0.001882
84,4374.5,0.87152,0.45713,0.84193,0.96966,0.95468,0.96853,0.73241,1.06187,0.48397,0.82873,0.001783,0.001783,0.001783
85,4426.63,0.84684,0.44017,0.82994,0.98282,0.95449,0.97092,0.75276,0.99694,0.46947,0.82237,0.001684,0.001684,0.001684
86,4478.81,0.84194,0.44564,0.83158,0.98678,0.95375,0.97049,0.76149,0.946,0.46705,0.82088,0.001585,0.001585,0.001585
87,4531.01,0.83721,0.43302,0.83179,0.98297,0.95179,0.97045,0.77067,0.91046,0.45231,0.81626,0.001486,0.001486,0.001486
88,4583.13,0.83303,0.43492,0.83347,0.9805,0.9484,0.97078,0.76467,0.89402,0.46031,0.81565,0.001387,0.001387,0.001387
89,4635.37,0.83564,0.43278,0.83188,0.98162,0.95713,0.97234,0.77705,0.90241,0.46659,0.81594,0.001288,0.001288,0.001288
90,4687.51,0.82196,0.42989,0.8314,0.97791,0.95807,0.97242,0.74187,1.07144,0.47705,0.82907,0.001189,0.001189,0.001189
91,4739.58,0.83343,0.43994,0.83259,0.97812,0.95178,0.97083,0.75988,0.94178,0.45936,0.81877,0.00109,0.00109,0.00109
92,4791.8,0.8397,0.44485,0.82986,0.97753,0.96165,0.97407,0.77402,0.92938,0.44773,0.81723,0.000991,0.000991,0.000991
93,4843.9,0.80303,0.41672,0.82886,0.97654,0.95693,0.97225,0.77017,0.94805,0.4501,0.8207,0.000892,0.000892,0.000892
94,4896.04,0.80257,0.40935,0.82892,0.98415,0.95448,0.97287,0.75387,1.00332,0.46263,0.82474,0.000793,0.000793,0.000793
95,4948.27,0.80934,0.42188,0.83098,0.97912,0.95797,0.9737,0.74628,1.05027,0.45953,0.82714,0.000694,0.000694,0.000694
96,5000.32,0.78845,0.4114,0.82561,0.98132,0.9604,0.97509,0.76932,0.92818,0.44783,0.81757,0.000595,0.000595,0.000595
97,5052.54,0.77666,0.39468,0.82538,0.98208,0.95578,0.97376,0.74841,1.03296,0.46154,0.82741,0.000496,0.000496,0.000496
98,5104.72,0.77864,0.40194,0.82437,0.9727,0.96525,0.97326,0.76645,0.9741,0.44542,0.82252,0.000397,0.000397,0.000397
99,5156.98,0.77801,0.39736,0.82319,0.98052,0.96053,0.97485,0.75717,1.00853,0.45326,0.82441,0.000298,0.000298,0.000298
100,5209.16,0.77939,0.40046,0.82481,0.97736,0.96249,0.97474,0.76689,0.96139,0.43888,0.82099,0.000199,0.000199,0.000199
