epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,11287.1,0.75492,0.37751,0.80551,0.99674,0.97074,0.98369,0.80447,0.8227,0.41343,0.80552,0.00030808,0.00030808,0.00030808
75,11439.5,0.73837,0.37851,0.80554,0.99658,0.96846,0.982,0.79947,0.82851,0.41051,0.80736,0.000297081,0.000297081,0.000297081
76,11592.1,0.72677,0.3751,0.80397,0.99284,0.97382,0.9835,0.80728,0.79933,0.39513,0.80293,0.000286083,0.000286083,0.000286083
77,11744.7,0.72912,0.37448,0.80189,0.99685,0.97354,0.98385,0.80681,0.83133,0.40079,0.8068,0.000275084,0.000275084,0.000275084
78,11897.1,0.73782,0.38201,0.80556,0.99732,0.97527,0.98455,0.7994,0.82652,0.39565,0.80395,0.000264085,0.000264085,0.000264085
79,12049.9,0.7227,0.37528,0.8025,0.99468,0.97047,0.98375,0.79638,0.85704,0.40706,0.80667,0.000253086,0.000253086,0.000253086
80,12202.4,0.70163,0.36263,0.80257,0.99471,0.96916,0.98509,0.80267,0.81813,0.398,0.80495,0.000242087,0.000242087,0.000242087
81,12355.1,0.70181,0.36431,0.80171,0.99755,0.97366,0.98634,0.80639,0.81937,0.38491,0.80562,0.000231088,0.000231088,0.000231088
82,12507.7,0.70897,0.36269,0.80176,0.99461,0.97124,0.98461,0.81223,0.80455,0.38874,0.80567,0.000220089,0.000220089,0.000220089
83,12660.7,0.70508,0.36282,0.8031,0.99331,0.97234,0.9841,0.81016,0.7919,0.39255,0.80192,0.00020909,0.00020909,0.00020909
84,12813.6,0.68888,0.35439,0.80266,0.99437,0.97322,0.98442,0.8117,0.80439,0.39272,0.80296,0.000198091,0.000198091,0.000198091
85,12966,0.69851,0.36254,0.80331,0.99766,0.97014,0.98522,0.8076,0.80551,0.38691,0.80423,0.000187092,0.000187092,0.000187092
86,13118.3,0.69631,0.35722,0.80098,0.99255,0.97735,0.98496,0.80298,0.821,0.38987,0.8048,0.000176094,0.000176094,0.000176094
87,13270.6,0.68012,0.34864,0.80102,0.99226,0.97418,0.98524,0.81771,0.77576,0.3776,0.80175,0.000165095,0.000165095,0.000165095
88,13423.4,0.67471,0.34854,0.79741,0.9953,0.97365,0.98487,0.81357,0.78943,0.38132,0.80299,0.000154096,0.000154096,0.000154096
89,13575.9,0.67434,0.34179,0.80215,0.99158,0.97497,0.98518,0.80292,0.81329,0.37971,0.80519,0.000143097,0.000143097,0.000143097
90,13728.5,0.66726,0.33983,0.80051,0.99319,0.97261,0.9846,0.80958,0.79826,0.38316,0.80375,0.000132098,0.000132098,0.000132098
91,13881.3,0.69376,0.34636,0.8063,0.99572,0.973,0.98393,0.80961,0.78962,0.37992,0.80282,0.000121099,0.000121099,0.000121099
92,14033.7,0.69244,0.34298,0.80484,0.99491,0.97358,0.98367,0.7992,0.81992,0.38697,0.80575,0.0001101,0.0001101,0.0001101
93,14186.1,0.68065,0.34177,0.80256,0.99473,0.97366,0.9844,0.80368,0.80975,0.38536,0.80489,9.91012e-05,9.91012e-05,9.91012e-05
94,14338.5,0.67279,0.33694,0.80352,0.99409,0.97385,0.98365,0.80357,0.80509,0.38331,0.80503,8.81023e-05,8.81023e-05,8.81023e-05
95,14490.7,0.65701,0.33052,0.80155,0.99438,0.97182,0.98471,0.8033,0.81422,0.37862,0.80572,7.71034e-05,7.71034e-05,7.71034e-05
96,14643,0.64974,0.32723,0.80445,0.99604,0.97358,0.98539,0.81148,0.79555,0.37235,0.80474,6.61045e-05,6.61045e-05,6.61045e-05
97,14795.4,0.64731,0.32533,0.80096,0.99649,0.97487,0.98569,0.81371,0.79449,0.3799,0.80347,5.51056e-05,5.51056e-05,5.51056e-05
98,14947.6,0.64543,0.32565,0.79752,0.99656,0.97489,0.98593,0.81047,0.80104,0.37885,0.80379,4.41067e-05,4.41067e-05,4.41067e-05
99,15099.9,0.64002,0.32162,0.8023,0.99645,0.97375,0.98513,0.81061,0.79846,0.37851,0.8029,3.31078e-05,3.31078e-05,3.31078e-05
100,15252.2,0.63274,0.32298,0.80026,0.99588,0.97405,0.9853,0.8074,0.80236,0.37754,0.8046,2.21089e-05,2.21089e-05,2.21089e-05
